"cnpj","nome_coop","auditorIndependente","data_coleta","mudou_auditor","situacao","uf","endereco_eletronico","segmento_prudencial","numeroAgencias","Ativo_Total","Patrimonio_Liquido","Despesas_Operacionais","Sobras","regiao","municipio","classe","criterio_de_associacao","categ_coop_sing","filiacao","big_four","Receitas_Operacionais","PECLD","data_inicio_atividades","idade_em_2022","total_de_cooperados","cooperados_pf","cooperados_pj"
2934201,"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","10/2021",0,"Autorizada em Atividade","PR","www.cresol.com.br","S5",10,89800248085,6451132152,-1826736562,278112346,"Sul","CHOPINZINHO","Singular","Livre Admissão","Clássica","CCC INT SOL CENTRAL CRESOL BASER",1,2054050888,-1122556535,1998-11-13,24,9712,8476,1236
7925729,"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA NORTE PARANAENSE - CRESOL NORTE PARANAENSE","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","10/2021",0,"Autorizada em Atividade","PR",NA,"S5",10,37205550843,2313321483,-937357233,155903906,"Sul","GRANDES RIOS","Singular","Livre Admissão","Clássica","CCC INT SOL CENTRAL CRESOL BASER",1,1078254144,-323648102,2006-03-29,16,8096,6832,1264
3965737,"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA OESTE CATARINENSE - CRESOL OESTE CATARINENSE","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","10/2021",0,"Autorizada em Atividade","SC",NA,"S5",13,73347996533,3070796873,-1623251039,145042325,"Sul","XAXIM","Singular","Livre Admissão","Clássica","CCC INT SOL CENTRAL CRESOL BASER",1,1814516113,-532912793,2000-08-01,22,8208,7122,1086
2448310,"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA PROGRESSO - CRESOL PROGRESSO","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","10/2021",0,"Autorizada em Atividade","PR",NA,"S5",11,62462272117,2729581804,-1403552824,141376396,"Sul","CASCAVEL","Singular","Livre Admissão","Clássica","CCC INT SOL CENTRAL CRESOL BASER",1,1522930091,-405135961,1998-03-03,24,8133,6511,1622
4350225,"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO  CRESOL TRADIÇÃO","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","10/2021",0,"Autorizada em Atividade","PR","www.cresol.com.br","S5",12,100236815867,6735954909,-1695630596,284330311,"Sul","FRANCISCO BELTRAO","Singular","Livre Admissão","Clássica","CCC INT SOL CENTRAL CRESOL BASER",1,2299562318,-759762949,2001-02-15,21,11776,9364,2412
8560508,"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA TRIUNFO - CRESOL TRIUNFO","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","10/2021",0,"Autorizada em Atividade","PR","www.cresol.com.br","S5",7,45407206928,2617334712,-1092670653,145676126,"Sul","SAO JOAO DO TRIUNFO","Singular","Livre Admissão","Clássica","CCC INT SOL CENTRAL CRESOL BASER",1,1271532214,-553481149,2006-10-27,16,6385,5522,863
2446089,"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS PINHAIS - CRESOL UNIÃO DOS PINHAIS","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","10/2021",0,"Autorizada em Atividade","PR","www.cresol.com.br","S5",12,75832340353,5095732106,-2229289957,414311904,"Sul","CORONEL VIVIDA","Singular","Livre Admissão","Clássica","CCC INT SOL CENTRAL CRESOL BASER",1,1985085041,-1584461726,1998-02-18,24,9515,7968,1547
5231945,"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES  CRESOL UNIÃO DOS VALES","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","10/2021",0,"Autorizada em Atividade","PR","www.cresol.com.br","S5",12,61608231029,3594622355,-1491094170,88580175,"Sul","IVAIPORA","Singular","Livre Admissão","Clássica","CCC INT SOL CENTRAL CRESOL BASER",1,1945115475,-668790814,2002-08-09,20,12125,10505,1620
4663561,"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA VALE DAS ÁGUAS - CRESOL VALE DAS ÁGUAS","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","10/2021",0,"Autorizada em Atividade","PR","www.cresol.com.br","S5",9,51593030527,3522445095,-1142578061,133353825,"Sul","LARANJEIRAS DO SUL","Singular","Livre Admissão","Clássica","CCC INT SOL CENTRAL CRESOL BASER",1,1342466419,-456054850,2001-09-03,21,6941,6303,638
53935029,"COOPERATIVA DE CRÉDITO COOCRELIVRE","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","10/2021",0,"Autorizada em Atividade","SP","www.coocrelivre.com.br","S4",11,194326637964,14685464600,-2325432628,483856100,"Sudeste","ORLANDIA","Singular","Livre Admissão","Plena","CCC DO ESTADO DE SÃO PAULO",1,2416340294,-1849565890,1984-10-28,38,8740,6932,1808
19449602,"COOPERATIVA DE CRÉDITO CREDCOOPER LTDA - SICOOB CREDCOOPER","BAUER AUDITORES ASSOCIADOS","10/2021",0,"Autorizada em Atividade","MG","www.sicoobcredcooper.com.br","S5",27,153287688990,5603803718,-3044063862,801921599,"Sudeste","CARATINGA","Singular","Livre Admissão","Clássica","CCC MINAS GERAIS - CREDIMINAS",0,3798598815,-2312622918,1984-01-27,38,21842,18448,3394
67096909,"COOPERATIVA DE CRÉDITO CREDICOCAPEC","MOORE PRISMA AUDITORES INDEPENDENTES","10/2021",0,"Autorizada em Atividade","SP","www.credicocapec.com.br","S4",7,551647867702,10929927674,-3157990604,838430975,"Sudeste","FRANCA","Singular","Livre Admissão","Plena","CCC DO ESTADO DE SÃO PAULO",0,4151259094,-2752728509,1991-10-25,31,7597,6000,1597
38588174,"COOPERATIVA DE CRéDITO CREDICOPE LTDA. - SICOOB CREDICOPE","COOPERAUDI AUDITORES INDEPENDENTES","10/2021",0,"Autorizada em Atividade","MG",NA,"S5",34,103757489900,4275623153,-1864144959,258440367,"Sudeste","CONSELHEIRO PENA","Singular","Livre Admissão","Clássica","CCC MINAS GERAIS - CREDIMINAS",0,2376729930,-725986192,1990-06-04,32,21734,18852,2882
41931445,"COOPERATIVA DE CRÉDITO CREDIFOR LTDA - SICOOB CREDIFOR","BAUER AUDITORES ASSOCIADOS","10/2021",0,"Autorizada em Atividade","MG","www.sicoobcredifor.com.br","S5",18,135404290328,3623118357,-2036162032,211481008,"Sudeste","FORMIGA","Singular","Livre Admissão","Clássica","CCC MINAS GERAIS - CREDIMINAS",0,2935028411,-965508365,1992-05-26,30,18409,14927,3482
1152097,"COOPERATIVA DE CRÉDITO CREDIMATA LTDA. - SICOOB CREDIMATA","BAUER AUDITORES ASSOCIADOS","10/2021",0,"Autorizada em Atividade","MG","www.sicoobcredimata.com.br","S5",33,101490434710,3967856171,-2231767182,252860485,"Sudeste","VOLTA GRANDE","Singular","Livre Admissão","Clássica","CCC MINAS GERAIS - CREDIMINAS",0,2494157182,-869764366,1996-04-09,26,22521,17429,5092
2197569,"COOPERATIVA DE CRÉDITO CREDSAOPAULO - SICOOB CREDSAOPAULO","BAUER AUDITORES ASSOCIADOS","10/2021",0,"Autorizada em Atividade","SP","http://www.sicoobcredsaopaulo.coop.br/","S5",13,97656563137,3737120851,-2003058447,-261767942,"Sudeste","SAO JOSE DOS CAMPOS","Singular","Livre Admissão","Clássica","CCC ESTADO SP - CECRESP",0,2174772626,-827601020,1997-10-21,25,12189,9242,2947
9512539,"COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","10/2021",0,"Autorizada em Atividade","SC","www.credifoz.coop.br","S5",17,84640528214,7284537200,-3386694905,371531396,"Sul","ITAJAI","Singular","Livre Admissão","Clássica","COOPCENTRAL AILOS",1,3527922969,-1436362234,2008-03-26,14,69084,59004,10080
2405189,"COOPERATIVA DE CRÉDITO DA GRANDE FLORIANÓPOLIS - ÚNILOS","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","10/2021",0,"Autorizada em Atividade","SC","credifiesc.coop.br","S5",9,33766461476,2696271457,-1014501655,21353113,"Sul","FLORIANOPOLIS","Singular","Livre Admissão","Clássica","COOPCENTRAL AILOS",1,1151076365,-352486218,1998-01-21,24,17221,13747,3474
3612764,"COOPERATIVA DE CRÉDITO DA REGIÃO DE FRONTEIRAS DE RO/MT LTDA. - SICOOB FRONTEIRAS","MAZARS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES","10/2021",0,"Autorizada em Atividade","RO",NA,"S5",9,89820721652,4270931644,-1745520640,208456937,"Norte","CACOAL","Singular","Livre Admissão","Clássica","CCC DOS EST DE MT, MS E MUN DE CACOAL/RO",0,2110995708,-1096893688,2000-01-27,22,8776,6808,1968
10218474,"COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","10/2021",0,"Autorizada em Atividade","SC","www.scrcred.coop.br","S5",21,65941708393,4275613408,-2629867698,50129295,"Sul","SAO BENTO DO SUL","Singular","Livre Admissão","Clássica","COOPCENTRAL AILOS",1,2725847015,-1270310695,2008-07-28,14,58660,51593,7067
10311218,"COOPERATIVA DE CRÉDITO DA REGIÃO DO SUDOESTE DO PARANÁ - EVOLUA","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","10/2021",0,"Autorizada em Atividade","PR","www.rodocredito.coop.br","S5",12,63612327039,3226398454,-1610944608,306679962,"Sul","FRANCISCO BELTRAO","Singular","Livre Admissão","Clássica","COOPCENTRAL AILOS",1,1846860340,-720236578,2008-09-02,14,32736,26980,5756
9590601,"COOPERATIVA DE CRÉDITO DA SERRA CATARINENSE - CREDICOMIN","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","10/2021",0,"Autorizada em Atividade","SC","www.credicomin.coop.br","S5",7,25251534436,1840146190,-709553236,147406296,"Sul","LAGES","Singular","Livre Admissão","Clássica","COOPCENTRAL AILOS",1,837999173,-201454876,2008-03-18,14,18508,15353,3155
57987273,"COOPERATIVA DE CRÉDITO DE CAPITAL E EMPRÉSTIMO DOS EMPREGADOS CELETISTAS DE COOPERATIVAS DOS ESTADOS DE SÃO PAULO E MINAS GERAIS - COCREUNI","MOORE PRISMA AUDITORES INDEPENDENTES","10/2021",0,"Autorizada em Atividade","SP","www.cocreuni.com.br","S5",0,176575941,94143397,-6686169,8137390,"Sudeste","RIBEIRAO PRETO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,5232619,-1449522,1987-09-25,35,116,114,2
10209619,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","10/2021",0,"Autorizada em Atividade","GO","www.sicoobcrediadag.com.br","S5",5,148219870408,10292549338,-3618850003,328385454,"Centro-Oeste","GOIANIA","Singular","Livre Admissão","Clássica","CCC DE GOIAS LTDA",1,4151229428,-2546499439,2008-07-25,14,NA,NA,NA
71261184,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CAPARAÓ LTDA. - SICOOB SAÚDE","BAUER AUDITORES ASSOCIADOS","10/2021",0,"Autorizada em Atividade","MG",NA,"S5",4,27410088528,976710631,-538965412,125768438,"Sudeste","CARATINGA","Singular","Livre Admissão","Clássica","CCC MINAS GERAIS - CREDIMINAS",0,661685027,-275457372,1994-03-07,28,2111,1472,639
10143743,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO BRASIL - CREVISC","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","10/2021",0,"Autorizada em Atividade","SC",NA,"S5",5,24667298306,2444688478,-834255848,183804716,"Sul","GUARAMIRIM","Singular","Livre Admissão","Clássica","COOPCENTRAL AILOS",1,881947384,-418755574,2008-06-20,14,15276,13586,1690
66262643,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE POMPÉU LTDA. - SICOOB CREDIPÉU","CONFEDERACAO NACIONAL DE AUDITORIA COOPERATIVA - CNAC","10/2021",0,"Autorizada em Atividade","MG","www.sicoobcredipeu.com.br","S5",6,96368164791,4128744198,-1212409610,381929319,"Sudeste","POMPEU","Singular","Livre Admissão","Clássica","CCC MINAS GERAIS - CREDIMINAS",0,1749206620,-868566791,1991-06-27,31,10084,8762,1322
6910457,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO","MOORE PRISMA AUDITORES INDEPENDENTES","10/2021",0,"Autorizada em Atividade","SP","www.credicucar.com.br","S5",3,35434427346,1604710548,-972821217,154284676,"Sudeste","SANTA CRUZ DAS PALMEIRAS","Singular","Livre Admissão","Clássica","CCC ESTADO SP - CECRESP",0,1014494582,-438468311,2004-07-27,18,9170,7352,1818
1727929,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS","SACHO - AUDITORES INDEPENDENTES","10/2021",0,"Autorizada em Atividade","MG","www.unicredmg.com.br","S5",15,334651027005,7361063420,-3204316502,988066782,"Sudeste","PATOS DE MINAS","Singular","Livre Admissão","Clássica","CC UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM",0,3950393128,-2573302867,1997-03-13,25,7766,4992,2774
16779741,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","10/2021",0,"Autorizada em Atividade","SC","http://www.viacredialtovale.coop.br/","S5",25,155026744570,11358209471,-4953181995,1281726701,"Sul","IBIRAMA","Singular","Livre Admissão","Clássica","COOPCENTRAL AILOS",1,5401561771,-2903765745,2012-08-24,10,96224,86576,9648
3326437,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB UNIÃO MT/MS","BAUER AUDITORES ASSOCIADOS","10/2021",0,"Autorizada em Atividade","MT",NA,"S5",15,297334876635,5346395881,-3903497808,-168015079,"Centro-Oeste","CUIABA","Singular","Critérios de Associação Mistos – Outros","Clássica","CCC DOS EST DE MT, MS E MUN DE CACOAL/RO",0,4460378262,-2026568078,1999-08-06,23,22676,16917,5759
10319386,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DE MATO GROSSO DO SUL - SICOOB CENTRO SUL MS","BAUER AUDITORES ASSOCIADOS","10/2021",0,"Autorizada em Atividade","MS",NA,"S5",3,36038513074,1757463187,-943847508,140463331,"Centro-Oeste","DOURADOS","Singular","Livre Admissão","Clássica","CCC DOS EST DE MT, MS E MUN DE CACOAL/RO",0,1098056138,-435203823,2008-09-05,14,6221,4047,2174
5247312,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CERRADO MATO-GROSSENSE - SICOOB CERRADO MT","BAUER AUDITORES ASSOCIADOS","10/2021",0,"Autorizada em Atividade","MT",NA,"S5",6,78648338853,2711689554,-1737424537,-117387036,"Centro-Oeste","RONDONOPOLIS","Singular","Livre Admissão","Clássica","CCC DOS EST DE MT, MS E MUN DE CACOAL/RO",0,1828274978,-754970987,2002-07-31,20,13159,8852,4307
10262276,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA","HELIO MAZZI JUNIOR","10/2021",0,"Autorizada em Atividade","SP","www.sicoobpaulista.com.br","S5",20,182840288987,5440583206,-3427602516,470323826,"Sudeste","PRESIDENTE PRUDENTE","Singular","Livre Admissão","Clássica","CCCM SICOOB UNIMAIS",0,3947576811,-1513236042,2008-07-17,14,20490,12344,8146
5241619,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT","BAUER AUDITORES ASSOCIADOS","10/2021",0,"Autorizada em Atividade","MT","http://www.sicoob.com.br/sicoobmtms","S5",6,209247984553,6053364858,-2831995967,217283217,"Centro-Oeste","PRIMAVERA DO LESTE","Singular","Livre Admissão","Clássica","CCC DOS EST DE MT, MS E MUN DE CACOAL/RO",0,3151984434,-1430705514,2002-08-16,20,16049,12322,3727
3427097,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL CATARINENSE - ACENTRA","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","10/2021",0,"Autorizada em Atividade","SC","www.acentra.coop.br","S5",8,33523139837,1984956015,-1265343331,92482535,"Sul","CRICIUMA","Singular","Livre Admissão","Clássica","COOPCENTRAL AILOS",1,1291844676,-464902420,1999-09-27,23,26774,22832,3942
1637949,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA","APPROACH AUDITORES INDEPENDENTES S/S","10/2021",0,"Autorizada em Atividade","SP","www.credivale.org.br","S5",12,180835485415,7197593766,-2161677253,550359498,"Sudeste","PRESIDENTE PRUDENTE","Singular","Livre Admissão","Clássica","CCC DO ESTADO DE SÃO PAULO",0,3170011246,-1186623723,1997-01-07,25,11752,7444,4308
7946216,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB DO GRANDE ABC - SICOOB GRANDE ABC","RUSSELL BEDFORD GM AUDITORES INDEPENDENTES S/S","10/2021",0,"Autorizada em Atividade","SP","www.sicoob.com.br/web/sicoobgrandeabc","S5",2,11291482427,479776628,-230027768,1213371,"Sudeste","SANTO ANDRE","Singular","Livre Admissão","Clássica","CCC ESTADO SP - CECRESP",0,253591794,-43309533,2006-03-24,16,2129,1321,808
8742188,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO","BAUER AUDITORES ASSOCIADOS","10/2021",1,"Autorizada em Atividade","MT",NA,"S5",13,264924001942,6224868777,-4634201137,-45375055,"Centro-Oeste","CUIABA","Singular","Livre Admissão","Clássica","CCC DOS EST DE MT, MS E MUN DE CACOAL/RO",0,4960686948,-3181196947,2007-04-03,15,22752,16996,5756
10548608,"COOPERATIVA DE CRÉDITO DE SERVIDORES DA UESC - UESCOOP","PEPPE ASSOCIADOS - CONSULTORES & AUDITORES INDEPENDENTES","10/2021",0,"Autorizada em Atividade","BA","www.uesc.br/uescoop","S5",0,167465130,93455620,-7265748,1012937,"Nordeste","ILHEUS","Singular","Atividade Profissional","Capital e Empréstimo",NA,0,6421516,-1129110,2008-12-10,14,201,201,0
3461243,"COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","10/2021",0,"Autorizada em Atividade","SC","https://www.acredi.coop.br/","S5",18,76241098376,3871532153,-2830904815,277352049,"Sul","JOINVILLE","Singular","Livre Admissão","Clássica","COOPCENTRAL AILOS",1,2845410103,-944049114,1999-10-05,23,58395,49910,8485
4138455,"COOPERATIVA DE CRÉDITO DO RIO GRANDE DO NORTE - SICOOB RIO GRANDE DO NORTE","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","10/2021",0,"Autorizada em Atividade","RN",NA,"S5",5,66926299799,4367753663,-1951038226,158302108,"Nordeste","NATAL","Singular","Empregados ou Servidores","Clássica","SICOOB CENTRAL NE",1,2227612517,-1097181581,2000-11-09,22,NA,NA,NA
4237413,"COOPERATIVA DE CRÉDITO DO VALE DO SÃO FRANCISCO - SICREDI VALE DO SÃO FRANCISCO","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","10/2021",0,"Autorizada em Atividade","PE","www.sicredinne.com.br/valedosaofrancisco/","S5",4,37881465246,3584692327,-1014379761,164763316,"Nordeste","PETROLINA","Singular","Livre Admissão","Clássica","CENTRAL SICREDI NORTE/NORDESTE",1,1207402870,-415088246,2001-01-15,21,6748,5003,1745
3422007,"COOPERATIVA DE CRÉDITO DOS BANCÁRIOS DE SÃO PAULO E MUNICÍPIOS LIMÍTROFES","ANEND AUDITORES INDEPENDENTES","10/2021",0,"Autorizada em Atividade","SP","www.bancredi.com.br","S5",4,1598521135,316120518,-113044371,-21121831,"Sudeste","SAO PAULO","Singular","Atividade Profissional","Clássica",NA,0,135230940,-68039270,1999-09-17,23,4196,4184,12
62605290,"COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DO GRUPO INDORAMA NO BRASIL","CONTROL AUDITORIA E CONTABILIDADE","10/2021",0,"Autorizada em Atividade","MG",NA,"S5",0,966092503,261962142,-19775939,3786389,"Sudeste","POCOS DE CALDAS","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,22123730,-2582762,1969-09-22,53,388,388,0
43730498,"COOPERATIVA DE CRÉDITO DOS EMPREGADOS DE ELEVADORES ATLAS","PADRAO AUDITORIA S/S","10/2021",0,"Autorizada em Atividade","SP","www.cooperativaatlas.com.br","S5",0,3151610694,1770144578,-85272783,72035204,"Sudeste","SAO PAULO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,123320380,-11472932,1973-08-03,49,2002,2002,0
64293582,"COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO VALLOUREC NO BRASIL - COOVALL LTDA.","COOPERAUDI AUDITORES INDEPENDENTES","10/2021",0,"Autorizada em Atividade","MG",NA,"S5",1,32089097071,9593915205,-231596580,255417382,"Sudeste","BELO HORIZONTE","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,514573077,-149449508,1990-09-27,32,6253,6253,0
42153585,"COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO IRB-BRASIL RE LTDA.","MANDARINO & ASSOCIADOS AUDITORES","10/2021",0,"Autorizada em Atividade","RJ",NA,"S5",0,782632032,597007020,-27432199,-3521899,"Sudeste","RIO DE JANEIRO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,18484254,-513248,1971-09-08,51,NA,NA,NA
8075352,"COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS E EMPREGADOS DOS TRANSPORTES E CORREIOS DO SUL DO BRASIL - TRANSPOCRED","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","10/2021",0,"Autorizada em Atividade","SC","www.transpocred.coop.br","S5",32,120690073656,6563690636,-3171358152,535463177,"Sul","FLORIANOPOLIS","Singular","Empresários","Clássica","COOPCENTRAL AILOS",1,3663956938,-1170488984,2006-06-01,16,33745,26550,7195
44746352,"COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA DE BARRA BONITA E REGIÃO","CONTROL AUDITORIA E CONTABILIDADE","10/2021",0,"Autorizada em Atividade","SP",NA,"S5",0,3297641081,1711419643,-68374796,894661,"Sudeste","BARRA BONITA","Singular","Produtor Rural","Clássica",NA,0,72434915,-54790794,1971-08-20,51,414,403,11
5040680,"COOPERATIVA DE CRÉDITO DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO LTDA. - MAGICREDI-RJ","JPS-AUDITORES & CONSULTORES","10/2021",0,"Autorizada em Atividade","RJ",NA,"S5",2,4248717340,884561798,-106719316,42664138,"Sudeste","RIO DE JANEIRO","Singular","Empregados ou Servidores","Clássica",NA,0,136642559,-37426803,2002-05-10,20,504,502,2
5740092,"COOPERATIVA DE CRÉDITO DOS METALÚRGICOS DO ABC - CREDABC","ANEND AUDITORES INDEPENDENTES","10/2021",0,"Autorizada em Atividade","SP",NA,"S5",0,641140205,357106135,-7614606,8251708,"Sudeste","SAO BERNARDO DO CAMPO","Singular","Atividade Profissional","Clássica",NA,0,7886498,-21920,2003-05-23,19,1220,1217,3
2833202,"COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA","SACHO - AUDITORES INDEPENDENTES","10/2021",0,"Autorizada em Atividade","BA","www.unicred.com.br/sudoeste","S5",0,11828460127,1374328296,-204266244,92125598,"Nordeste","VITORIA DA CONQUISTA","Singular","Atividade Profissional","Clássica","CC UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM",0,242882167,-47722974,1998-10-13,24,916,660,256
8143326,"COOPERATIVA DE CRÉDITO DOS MÉDICOS E PROFISSIONAIS DE SAÚDE DE SÃO LUÍS - SICREDI SÃO LUÍS","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","10/2021",0,"Autorizada em Atividade","MA","www.sicredi.com.br/saoluis/","S5",1,6450994418,400680009,-263067946,22955291,"Nordeste","SAO LUIS","Singular","Atividade Profissional","Clássica","CENTRAL SICREDI NORTE/NORDESTE",1,314418130,-111256110,2006-07-06,16,1464,1149,315
36900256,"COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","10/2021",0,"Autorizada em Atividade","MT","www.unicred.com.br/matogrosso","S5",14,275460046650,18542969555,-4432777507,936762949,"Centro-Oeste","CUIABA","Singular","Critérios de Associação Mistos – Empresários","Clássica","UNICRED CENTRAL RJ/MT",1,5117402339,-3045418092,1991-11-22,31,15574,11462,4112
2602922,"COOPERATIVA DE CRÉDITO DOS MÉDICOS, SERVIDORES PÚBLICOS E EMPRESÁRIOS DO NORDESTE LTDA - UNICRED DO NORDESTE","SACHO - AUDITORES INDEPENDENTES","10/2021",0,"Autorizada em Atividade","BA","www.unicred.com.br/bahia","S5",6,101139662258,1860090023,-857078600,-379903746,"Nordeste","FEIRA DE SANTANA","Singular","Critérios de Associação Mistos – Empresários","Clássica","CC UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM",0,1023292263,-391893734,1998-05-25,24,6536,4727,1809
